cost        CG2        HBCS        ScaleStar
2        5791.67        8501.05        5794.22
3        4523.62        6786.18        4531.9
4        3584.93        5051.82        3587.77
5        3192.45        3583.23        3166.73
6        2875.47        3157.06        3014.02
7        2700.37        2664.77        3014.02
8        2532.4        2580.53        3014.02
9        2417.67        2539.02        3014.02
10        2332.22        2494.51        3014.02
11        2255.62        2453.59        3014.02
12        2199.36        2404        3014.02
13        2144.97        2369.51        3014.02
14        2103        2326.8        3014.02
15        2065.26        2305.72        3014.02
16        2031.14        2287.19        3014.02
17        2003.02        2264.05        3014.02
18        1976.37        2236.58        3014.02
19        1955.02        2229.29        3014.02
20        1933.93        2216.69        3014.02
21        1914.61        1914.61        3014.02
