cost        CG2        HBCS        ScaleStar
1        6298.06        9304.94        6275.32
2        4902.79        7544.66        4924.68
3        3889.09        5596.03        3891.78
4        3430.8        3832.5        3436.32
5        3119.38        3465.33        3265.4
6        2927.91        2912.68        3265.4
7        2746.66        2790.51        3265.4
8        2620.37        2742.97        3265.4
9        2528.29        2701.96        3265.4
10        2445.42        2655.62        3265.4
11        2384.33        2606.01        3265.4
12        2325.63        2559.35        3265.4
13        2283.13        2522.55        3265.4
14        2241.06        2496.18        3265.4
15        2203.43        2477.84        3265.4
16        2174.11        2448.71        3265.4
17        2144.75        2438.26        3265.4
18        2118.93        2417.64        3265.4
19        2096.57        2403.42        3265.4
20        2075.37        2075.37        3265.4
