cost        CG2        HBCS        ScaleStar
1        4800.01        6930.4        4785.14
2        3730.08        5589.17        3737.94
3        2956.01        4281.94        2958.27
4        2640.98        3019.33        2611.9
5        2378.96        2460.28        2499.2
6        2227.4        2206.26        2499.2
7        2095.08        2130.14        2499.2
8        1994.01        2091.37        2499.2
9        1927.91        2045.92        2499.2
10        1862.22        2027.15        2499.2
11        1819.24        1983.25        2499.2
12        1771.88        1942.65        2499.2
13        1737.67        1916.67        2499.2
14        1706.43        1905.88        2499.2
15        1677.72        1890.88        2499.2
16        1656.34        1866.33        2499.2
17        1634.1        1855.58        2499.2
18        1615.2        1840.57        2499.2
19        1597.56        1824.03        2499.2
20        1582.16        1582.16        2499.2
