cost        CG2        HBCS        ScaleStar
2        5383.99        7881.08        5370.39
3        4193.56        6349.52        4200.93
4        3330.74        4812.5        3324.79
5        2934        3302.73        2934.75
6        2668.59        2760.07        2793.51
7        2489.04        2470.98        2793.51
8        2346.36        2391.36        2793.51
9        2237.8        2340.17        2793.51
10        2164.17        2306.4        2793.51
11        2090.99        2275.08        2793.51
12        2040.18        2235.52        2793.51
13        1988.92        2186.3        2793.51
14        1949.84        2156.11        2793.51
15        1915.42        2141.59        2793.51
16        1883.8        2121.41        2793.51
17        1858.54        2104.05        2793.51
18        1833.87        2085.35        2793.51
19        1813.49        2065.45        2793.51
20        1792.65        2043.76        2793.51
21        1774.99        1774.99        2793.51
