cost        CG2        HBCS        ScaleStar
2        6150.9        9082.27        6119.03
3        4778.15        7388.75        4779.85
4        3788.68        5433.61        3791.3
5        3341.72        3758.47        3347.32
6        3044.79        3222.19        3186.84
7        2834.14        2824.64        3186.84
8        2679.86        2723.15        3186.84
9        2555.19        2689.29        3186.84
10        2468.88        2636.38        3186.84
11        2386.58        2589.84        3186.84
12        2328.82        2543.5        3186.84
13        2270.31        2496.58        3186.84
14        2225.06        2466.71        3186.84
15        2186.15        2441.93        3186.84
16        2149.45        2419.76        3186.84
17        2122.53        2398.83        3186.84
18        2093.26        2384.75        3186.84
19        2069.3        2359.06        3186.84
20        2047.02        2342.23        3186.84
21        2027.16        2027.16        3186.84
