cost        CG2        HBCS        ScaleStar
2        5432.01        7947.02        5437.33
3        4243.29        6532.55        4252.42
4        3364.67        4849.55        3362.47
5        2997.72        3200.34        2968.43
6        2699.72        2786.25        2830.3
7        2534.22        2550.48        2830.3
8        2379        2433.79        2830.3
9        2263.98        2375.04        2830.3
10        2190.98        2332.29        2830.3
11        2116.21        2288.18        2830.3
12        2065.91        2255.87        2830.3
13        2013.63        2221.86        2830.3
14        1975.84        2185.07        2830.3
15        1940.23        2160.7        2830.3
16        1907.87        2150.2        2830.3
17        1881.78        2127.69        2830.3
18        1856.08        2110.51        2830.3
19        1835.6        2096.08        2830.3
20        1815.02        2079.04        2830.3
21        1797.06        1797.06        2830.3
