cost        CG2        HBCS        ScaleStar
1        5887.13        8705.3        5865.24
2        4577.7        6964.93        4590.24
3        3628.04        5091.1        3628.96
4        3200.7        3613.52        3201.83
5        2912.66        3114.57        3055.7
6        2721.27        2754.31        3055.7
7        2564.6        2614.93        3055.7
8        2447.42        2560.18        3055.7
9        2363.62        2522.92        3055.7
10        2284.58        2468.89        3055.7
11        2231.58        2429.3        3055.7
12        2172.9        2396.48        3055.7
13        2131.59        2364.77        3055.7
14        2092.76        2342.15        3055.7
15        2057.87        2309.33        3055.7
16        2030.54        2301.2        3055.7
17        2003.04        2287.64        3055.7
18        1979.46        2274.24        3055.7
19        1958.64        2243.97        3055.7
20        1939.09        1939.09        3055.7
