cost        CG2        HBCS        ScaleStar
2        6590.38        9668.79        6593.78
3        5146.22        7750.84        5162.38
4        4078.2        6009.7        4081.1
5        3592.64        4137.47        3597.81
6        3273.89        3506.7        3432.62
7        3050.08        3087.01        3432.62
8        2877.45        2934.09        3432.62
9        2748.98        2880.84        3432.62
10        2659.88        2828.08        3432.62
11        2566.29        2789.31        3432.62
12        2504.35        2725.35        3432.62
13        2440.34        2690.64        3432.62
14        2394.61        2651.08        3432.62
15        2351.73        2631.92        3432.62
16        2311.11        2606.28        3432.62
17        2281.35        2583.45        3432.62
18        2250.58        2568.87        3432.62
19        2225.2        2546.77        3432.62
20        2200.98        2523.55        3432.62
21        2179.02        2510.96        3432.62
