cost        CG2        HBCS        ScaleStar
2        5828.56        8681.09        5832.67
3        4554.84        6887.59        4571.91
4        3611.9        5179.59        3609.78
5        3184.57        3658.58        3190.16
6        2895.92        3136.5        3031
7        2708.57        2765.69        3031
8        2547.98        2589.43        3031
9        2430.17        2543.08        3031
10        2344.48        2500.84        3031
11        2269.17        2469.23        3031
12        2212.85        2421.05        3031
13        2159.74        2375.41        3031
14        2117.78        2342.71        3031
15        2077.83        2322.44        3031
16        2043.3        2297.77        3031
17        2019.25        2281.17        3031
18        1988.9        2255.8        3031
19        1967.11        2241.74        3031
20        1945.68        2231.99        3031
21        1926.85        1926.85        3031
