cost        CG2        HBCS        ScaleStar
2        5710.8        8387.66        5707.19
3        4447.28        6759.06        4461.3
4        3533.03        5072.88        3532.53
5        3151.84        3457.02        3125.17
6        2839.22        3096.8        2977.48
7        2661.25        2637.89        2977.48
8        2499.98        2545.94        2977.48
9        2384.15        2501.98        2977.48
10        2303.3        2466.71        2977.48
11        2224.89        2419.1        2977.48
12        2171.67        2378.45        2977.48
13        2118.48        2324.82        2977.48
14        2077.14        2297.9        2977.48
15        2038.15        2277        2977.48
16        2004.99        2255.52        2977.48
17        1978.95        2240.92        2977.48
18        1951.73        2220.86        2977.48
19        1928.99        2197.36        2977.48
20        1908.56        2185.57        2977.48
21        1889.77        1889.77        2977.48
