cost        CG2        HBCS        ScaleStar
2        5737.89        8425.94        5736.83
3        4477.98        6881.07        4486.47
4        3550.55        5040.99        3551.83
5        3150.27        3473.98        3143.83
6        2849.27        3113.47        2986.93
7        2664.8        2645.38        2986.93
8        2508.48        2560.8        2986.93
9        2391.45        2511.07        2986.93
10        2311.4        2460.86        2986.93
11        2234        2423.2        2986.93
12        2181.25        2372.44        2986.93
13        2124.55        2342.68        2986.93
14        2084.25        2300.88        2986.93
15        2046.35        2282.03        2986.93
16        2013.43        2271.07        2986.93
17        1988.25        2247.02        2986.93
18        1960.04        2234.34        2986.93
19        1937.04        2205.43        2986.93
20        1916.05        2191.73        2986.93
21        1898.3        1898.3        2986.93
