cost        CG2        HBCS        ScaleStar
2        6738.85        9956.67        6747.92
3        5262.83        8109.19        5287.9
4        4176.03        5896.22        4173.9
5        3684.66        4252.46        3691.81
6        3354.04        3434.26        3507.29
7        3133.82        3310.41        3507.29
8        2949.8        3011.51        3507.29
9        2811.43        2937.51        3507.29
10        2717.31        2887.92        3507.29
11        2627.88        2861.78        3507.29
12        2562.98        2790.76        3507.29
13        2499.71        2744.52        3507.29
14        2451.44        2716.33        3507.29
15        2405.69        2696.43        3507.29
16        2365.91        2672.62        3507.29
17        2335.58        2648.69        3507.29
18        2303.74        2628.07        3507.29
19        2277.59        2607.67        3507.29
20        2251.81        2589.48        3507.29
21        2229.64        2229.64        3507.29
