cost        CG2        HBCS        ScaleStar
2        6399.65        9168.52        6388.18
3        4985.25        7651.98        4994.25
4        3948.6        5777.34        3949.52
5        3484.46        3911.52        3486.49
6        3171.63        3334.51        3322.93
7        2958.35        2996.59        3322.93
8        2789.4        2838.05        3322.93
9        2660.55        2797.07        3322.93
10        2568.79        2748.51        3322.93
11        2486.4        2686.09        3322.93
12        2424.15        2644.77        3322.93
13        2364.93        2596.01        3322.93
14        2319.55        2563.85        3322.93
15        2277.8        2540.99        3322.93
16        2241.38        2523.31        3322.93
17        2210.5        2506.37        3322.93
18        2181.38        2494.88        3322.93
19        2156.02        2475.52        3322.93
20        2132.4        2450.88        3322.93
21        2111.9        2111.9        3322.93
