cost        CG2        HBCS        ScaleStar
2        5421.76        7965.53        5414.54
3        4223.69        6447.08        4230.28
4        3344.93        4879.11        3346.13
5        2970.79        3322.9        2959.03
6        2688.52        2933.6        2817.86
7        2506.23        2494.06        2817.86
8        2364.71        2408.88        2817.86
9        2256.83        2366.24        2817.86
10        2178.22        2322.7        2817.86
11        2108.18        2294.06        2817.86
12        2055.89        2255.52        2817.86
13        2005.39        2210.56        2817.86
14        1966.43        2180.6        2817.86
15        1930.35        2155.46        2817.86
16        1898.52        2137.2        2817.86
17        1874.4        2122.64        2817.86
18        1848.09        2098.79        2817.86
19        1826.72        2087.51        2817.86
20        1807.41        2069.44        2817.86
21        1789.64        1789.64        2817.86
