cost        CG2        HBCS        ScaleStar
2        5683.3        8410.88        5674.38
3        4432.95        6739.35        4442.94
4        3512.19        5049.2        3513.46
5        3101        3371.44        3102.13
6        2820.93        2948        2959.26
7        2634.29        2645.97        2959.26
8        2484.26        2538.31        2959.26
9        2368.39        2479.09        2959.26
10        2287.39        2435.16        2959.26
11        2209.78        2398.82        2959.26
12        2156.75        2347.93        2959.26
13        2103.19        2330.13        2959.26
14        2063.41        2283.94        2959.26
15        2025.67        2256.91        2959.26
16        1992.11        2238.95        2959.26
17        1965.37        2224.64        2959.26
18        1939.35        2212.83        2959.26
19        1916.17        2183.58        2959.26
20        1895.42        2177.26        2959.26
21        1876.79        1876.79        2959.26
