cost        CG2        HBCS        ScaleStar
2        6499.45        9530.69        6503.06
3        5067.41        7628.46        5089.94
4        4020.14        5742.95        4023.33
5        3549.63        4036.29        3552.36
6        3230.92        3342.62        3388.17
7        3011.54        3017.79        3388.17
8        2841.31        2894.83        3388.17
9        2709.82        2852.82        3388.17
10        2614        2790.18        3388.17
11        2532.19        2745.75        3388.17
12        2468.52        2701.83        3388.17
13        2410.45        2648.7        3388.17
14        2361.16        2613.51        3388.17
15        2319.4        2591.4        3388.17
16        2281.55        2567.85        3388.17
17        2251.33        2543.14        3388.17
18        2221.44        2537.33        3388.17
19        2195.63        2511.18        3388.17
20        2172.72        2504.77        3388.17
21        2151.2        2151.2        3388.17
