cost        CG2        HBCS        ScaleStar
2        5142.52        7508.92        5095.99
3        3985.68        6059.53        3991.84
4        3156.43        4447.9        3155.37
5        2799.92        2924.17        2783.21
6        2530.55        2611.19        2647.63
7        2368.25        2384.42        2647.63
8        2236.65        2272.75        2647.63
9        2126.4        2222.95        2647.63
10        2053.57        2174.71        2647.63
11        1985.06        2155.71        2647.63
12        1935.85        2113.54        2647.63
13        1888.09        2082.94        2647.63
14        1851.01        2046.4        2647.63
15        1818.49        2028.09        2647.63
16        1787.52        2015.37        2647.63
17        1764.92        1992.16        2647.63
18        1739.29        1974.96        2647.63
19        1719.15        1967.8        2647.63
20        1700.9        1947.29        2647.63
21        1683.77        1683.77        2647.63
