cost        CG2        HBCS        ScaleStar
1        5131.16        7621.7        5130.1
2        3998.75        6048.95        4008.6
3        3173.83        4573.53        3174.89
4        2833.79        3058.3        2799.61
5        2547.16        2809.42        2669.31
6        2388.99        2367.41        2669.31
7        2249.57        2289.72        2669.31
8        2137.05        2253.2        2669.31
9        2068.3        2216.63        2669.31
10        1999.48        2159.56        2669.31
11        1951.1        2124.62        2669.31
12        1902.24        2092.5        2669.31
13        1865.63        2063.37        2669.31
14        1831.75        2043.13        2669.31
15        1800.83        2030.53        2669.31
16        1776.94        2008.3        2669.31
17        1753.38        1986.43        2669.31
18        1733.4        1973.71        2669.31
19        1714.3        1963.94        2669.31
20        1697.3        1697.3        2669.31
