cost        CG2        HBCS        ScaleStar
2        9893.49        16271.18        9906.02
3        6896.74        11698.72        6900.57
4        5784.45        7822.29        6230.62
5        5195.51        5975.67        6230.62
6        4829.18        4840.87        6230.62
7        4574.11        4637.59        6230.62
8        4389.82        4550.07        6230.62
9        4247.1        4439.1        6230.62
10        4135.7        4376.38        6230.62
11        4044.78        4320.75        6230.62
12        3970.51        4268.55        6230.62
13        3909.41        4212.87        6230.62
14        3855.75        4175.47        6230.62
15        3811.7        4142.67        6230.62
16        3771.5        4108.71        6230.62
17        3735.39        4078.46        6230.62
18        3703.28        4060.22        6230.62
19        3674.98        4036.49        6230.62
20        3650.21        4014.45        6230.62
21        3628.8        3628.8        6230.62
