cost        CG2        HBCS        ScaleStar
2        10856.93        17742        10883.28
3        7576        12887.31        7568.7
4        6343        8582.62        6828.17
5        5694.49        6565.75        6828.17
6        5291.61        5313.62        6828.17
7        5016.16        5095.6        6828.17
8        4818.1        4991.71        6828.17
9        4660.71        4887.42        6828.17
10        4541.19        4792.84        6828.17
11        4437.2        4734.32        6828.17
12        4357.34        4683.02        6828.17
13        4290.29        4639.7        6828.17
14        4232.12        4579.96        6828.17
15        4182.72        4543.4        6828.17
16        4138.8        4506.32        6828.17
17        4099.19        4478.77        6828.17
18        4063.82        4449.68        6828.17
19        4033.94        4422.84        6828.17
20        4005.4        4394.7        6828.17
21        3982.55        3982.55        6828.17
