cost        CG2        HBCS        ScaleStar
1        10579.9        17343.6        10599.31
2        7377.38        12757.73        7385.25
3        6184.62        8485.44        6650.53
4        5552.73        6332.82        6650.53
5        5160.33        5166.83        6650.53
6        4890.85        4989.52        6650.53
7        4692.23        4847.86        6650.53
8        4539.43        4770.79        6650.53
9        4425.75        4674.33        6650.53
10        4325.89        4603.47        6650.53
11        4245.83        4560.92        6650.53
12        4180.2        4511.04        6650.53
13        4123.85        4461.95        6650.53
14        4076.12        4426.18        6650.53
15        4032.99        4401.89        6650.53
16        3994.13        4369.85        6650.53
17        3961.07        4335.4        6650.53
18        3930.42        4316.29        6650.53
19        3902.61        4287.06        6650.53
20        3879.9        3879.9        6650.53
