cost        CG2        HBCS        ScaleStar
1        11435.61        18790.77        11444.96
2        7977.1        13572.45        7980.79
3        6690.1        9113.06        7193.83
4        6011.05        6923.88        7193.83
5        5587.28        5605.05        7193.83
6        5292.75        5371.25        7193.83
7        5077.27        5262.57        7193.83
8        4912.44        5165.58        7193.83
9        4784.69        5069.91        7193.83
10        4680.24        4993.75        7193.83
11        4594.45        4930.88        7193.83
12        4523.86        4873.75        7193.83
13        4460.58        4830.69        7193.83
14        4408.97        4797.64        7193.83
15        4361.43        4752.39        7193.83
16        4320.76        4726.74        7193.83
17        4284.08        4689.91        7193.83
18        4251.24        4665.45        7193.83
19        4221.83        4637.55        7193.83
20        4197.73        4197.73        7193.83
