cost        CG2        HBCS        ScaleStar
1        10274.68        16744.45        10299.75
2        7171.89        12177.61        7173.31
3        6012.1        8083.42        6465.97
4        5406.41        6287.43        6465.97
5        5019.71        5032.17        6465.97
6        4756.1        4823.32        6465.97
7        4559.71        4728.21        6465.97
8        4412.59        4628.49        6465.97
9        4299.51        4534.11        6465.97
10        4204.32        4480.45        6465.97
11        4126.68        4442.66        6465.97
12        4060.68        4383.43        6465.97
13        4007.37        4348.37        6465.97
14        3961.11        4313.01        6465.97
15        3919.25        4267.39        6465.97
16        3882.44        4237.93        6465.97
17        3848.16        4214.01        6465.97
18        3819.58        4191.02        6465.97
19        3793.35        4170.53        6465.97
20        3771.28        3771.28        6465.97
