cost        CG2        HBCS        ScaleStar
2        10858.64        17758.58        10877.12
3        7571.69        12875.76        7580.97
4        6347.76        8634.01        6825.14
5        5699.5        6597.94        6825.14
6        5296.26        5314.72        6825.14
7        5023.2        5113.77        6825.14
8        4818.3        4985.91        6825.14
9        4665.35        4897.87        6825.14
10        4542.29        4800.16        6825.14
11        4440.81        4745.33        6825.14
12        4361.08        4675.83        6825.14
13        4292.62        4628.67        6825.14
14        4233.66        4589.34        6825.14
15        4184.67        4555.33        6825.14
16        4140.06        4514.81        6825.14
17        4102.32        4484.43        6825.14
18        4066.38        4456.68        6825.14
19        4035.95        4427.8        6825.14
20        4007.73        4403.77        6825.14
21        3984.25        3984.25        6825.14
