cost        CG2        HBCS        ScaleStar
1        10880.2        17644.96        10896.35
2        7587.51        12939.96        7589.42
3        6359.72        8779.91        6834.7
4        5706.51        6402.31        6834.7
5        5305.38        5328.73        6834.7
6        5027.88        5111.39        6834.7
7        4824.64        5002.02        6834.7
8        4667.93        4904.98        6834.7
9        4548.35        4814.91        6834.7
10        4449.55        4744.79        6834.7
11        4366.3        4689.56        6834.7
12        4299.07        4640.22        6834.7
13        4241.33        4589.05        6834.7
14        4191.4        4560.92        6834.7
15        4146.32        4524.7        6834.7
16        4107.56        4490.13        6834.7
17        4071.88        4457.1        6834.7
18        4041.38        4429.46        6834.7
19        4013.36        4408.98        6834.7
20        3989.19        3989.19        6834.7
