cost        CG2        HBCS        ScaleStar
2        10351.65        16809.35        10368.01
3        7222.45        12367.7        7230.66
4        6056.85        8387.51        6503.17
5        5434.13        6099.61        6503.17
6        5047.66        5063.78        6503.17
7        4783.08        4868.73        6503.17
8        4589.64        4756.94        6503.17
9        4442.85        4663.79        6503.17
10        4327.12        4580.96        6503.17
11        4232.28        4513.19        6503.17
12        4154.73        4469.68        6503.17
13        4091.03        4417.31        6503.17
14        4034.35        4378.94        6503.17
15        3988.09        4332.55        6503.17
16        3945.82        4298.97        6503.17
17        3908.48        4266.01        6503.17
18        3873.95        4238.47        6503.17
19        3844.56        4213.78        6503.17
20        3817.57        4196.55        6503.17
21        3795.46        3795.46        6503.17
