cost        CG2        HBCS        ScaleStar
2        10484.93        16947.81        10501.15
3        7314.99        12252.77        7314.5
4        6126.48        8676.64        6592.81
5        5498.34        6400.56        6592.81
6        5113.76        5137.26        6592.81
7        4844.16        4927.58        6592.81
8        4648.95        4810.36        6592.81
9        4499.79        4733.84        6592.81
10        4380.22        4643.44        6592.81
11        4288.06        4585.24        6592.81
12        4209.69        4519.87        6592.81
13        4142.48        4462.37        6592.81
14        4087.85        4419.79        6592.81
15        4037.55        4386.52        6592.81
16        3994.6        4355.87        6592.81
17        3957.53        4325.12        6592.81
18        3923.87        4300.07        6592.81
19        3894.23        4274.45        6592.81
20        3867.05        4250.83        6592.81
21        3843.98        3843.98        6592.81
