cost        CG2        HBCS        ScaleStar
2        9990.01        16205.95        10001.06
3        6968.26        11681.36        6971.02
4        5847.15        7814.56        6272.82
5        5250        5928.93        6272.82
6        4875.68        4883.79        6272.82
7        4617.16        4693.87        6272.82
8        4429.98        4583.87        6272.82
9        4287.39        4496.88        6272.82
10        4174.97        4424.45        6272.82
11        4081.88        4356.4        6272.82
12        4006.28        4300.38        6272.82
13        3945.5        4264.14        6272.82
14        3893.41        4222.24        6272.82
15        3847.03        4184.21        6272.82
16        3805.44        4150.19        6272.82
17        3769.04        4121.3        6272.82
18        3737.96        4084.94        6272.82
19        3709.1        4058        6272.82
20        3683.27        4042.54        6272.82
21        3661.65        3661.65        6272.82
