cost        CG2        HBCS        ScaleStar
2        9883.79        16253.01        9895.9
3        6892.57        11718.26        6894.13
4        5774.53        7935.67        6218.52
5        5193.68        5786.44        6218.52
6        4829.82        4841.47        6218.52
7        4572.47        4639.59        6218.52
8        4384.91        4533.63        6218.52
9        4245.92        4455.63        6218.52
10        4134.19        4381.7        6218.52
11        4041.78        4317.87        6218.52
12        3969.12        4263.86        6218.52
13        3907.24        4221.28        6218.52
14        3856.96        4174.54        6218.52
15        3810.69        4140.38        6218.52
16        3768.15        4108.39        6218.52
17        3734.16        4077.13        6218.52
18        3701.17        4049.95        6218.52
19        3672.52        4027.48        6218.52
20        3647.91        4002.9        6218.52
21        3627.43        3627.43        6218.52
