cost        CG2        HBCS        ScaleStar
1        9719.4        15956.45        9735.05
2        6784.7        11653.21        6785.06
3        5682.64        7881.32        6111.43
4        5101.83        5839.49        6111.43
5        4740.28        4751.26        6111.43
6        4491.09        4568.6        6111.43
7        4310.85        4461.2        6111.43
8        4172.38        4367.78        6111.43
9        4062.85        4305.55        6111.43
10        3973.55        4233.07        6111.43
11        3900.44        4189.04        6111.43
12        3840.89        4143.77        6111.43
13        3788.75        4107.87        6111.43
14        3743.88        4070.2        6111.43
15        3704.9        4032.81        6111.43
16        3668.74        4004.81        6111.43
17        3638.2        3977.61        6111.43
18        3609.8        3960.76        6111.43
19        3585.08        3942.02        6111.43
20        3564.1        3564.1        6111.43
