cost        CG2        HBCS        ScaleStar
2        10186.65        16763.67        10200.25
3        7105.68        12200.48        7108.66
4        5954        8154.43        6408.01
5        5342.39        6068.63        6408.01
6        4965.89        4978.11        6408.01
7        4707.43        4790.76        6408.01
8        4515.46        4690.55        6408.01
9        4371.82        4589.61        6408.01
10        4258.81        4503.25        6408.01
11        4163.75        4438.32        6408.01
12        4089.82        4387.28        6408.01
13        4025        4342.65        6408.01
14        3970.94        4297.75        6408.01
15        3924.51        4264.15        6408.01
16        3882.43        4231.7        6408.01
17        3845.23        4196.83        6408.01
18        3811.94        4175.44        6408.01
19        3783.09        4147.77        6408.01
20        3757.38        4129.99        6408.01
21        3735.53        4108.73        6408.01
