cost        CG2        HBCS        ScaleStar
1        10801.26        17711.94        10812.1
2        7540.95        12966.96        7543
3        6321.66        8672.19        6799.46
4        5676.53        6578.35        6799.46
5        5274.24        5289.63        6799.46
6        4997.56        5067.52        6799.46
7        4795.47        4971.89        6799.46
8        4640.88        4875.39        6799.46
9        4521.15        4785.04        6799.46
10        4421.11        4718.71        6799.46
11        4338.92        4664.76        6799.46
12        4271.71        4618.91        6799.46
13        4213.46        4571        6799.46
14        4165.35        4519.43        6799.46
15        4120.51        4491.38        6799.46
16        4081.16        4463.69        6799.46
17        4046.18        4431.72        6799.46
18        4015.78        4409.44        6799.46
19        3987.8        4384.02        6799.46
20        3963.99        3963.99        6799.46
