cost        CG2        HBCS        ScaleStar
2        9597.85        15380.66        9607.84
3        6689.22        11467.91        6695.67
4        5607.91        7886.45        6023
5        5033.65        5740.29        6023
6        4676.03        4697.87        6023
7        4436.37        4508.18        6023
8        4254.35        4398.36        6023
9        4117.56        4315.2        6023
10        4010.34        4238.04        6023
11        3920.9        4178.25        6023
12        3849.72        4127.89        6023
13        3787.65        4087.36        6023
14        3736.03        4057.06        6023
15        3693.79        4018.8        6023
16        3655.35        3981.26        6023
17        3619.32        3956.62        6023
18        3588.45        3924.74        6023
19        3560.99        3904.92        6023
20        3535.91        3876.61        6023
21        3514.91        3514.91        6023
