cost        CG2        HBCS        ScaleStar
1        11308.15        18422.51        11315.59
2        7883.92        13288.61        7887.18
3        6610.7        9205.23        7102.53
4        5933.01        6748.43        7102.53
5        5519.84        5543.49        7102.53
6        5227.1        5308.91        7102.53
7        5019.41        5198.03        7102.53
8        4851.47        5095.01        7102.53
9        4725.76        5008.45        7102.53
10        4623.05        4932.38        7102.53
11        4541.13        4877.11        7102.53
12        4471.06        4823.06        7102.53
13        4408.12        4778.35        7102.53
14        4356.98        4723.19        7102.53
15        4311.58        4699.94        7102.53
16        4270.1        4675.5        7102.53
17        4233.01        4631.2        7102.53
18        4201.28        4605.04        7102.53
19        4171.84        4583.68        7102.53
20        4147.85        4147.85        7102.53
