cost        CG2        HBCS        ScaleStar
2        11275.19        18530.4        11278.38
3        7862.08        13380.27        7865.27
4        6586.06        9085.13        7082.14
5        5917.42        6722.73        7082.14
6        5496.81        5506.8        7082.14
7        5208.37        5291.75        7082.14
8        4998.92        5178.45        7082.14
9        4838.11        5083.69        7082.14
10        4714.2        5000.16        7082.14
11        4609.05        4920.23        7082.14
12        4524.58        4863.06        7082.14
13        4453.42        4806.18        7082.14
14        4393.52        4770.82        7082.14
15        4341.45        4723.6        7082.14
16        4294.51        4689.31        7082.14
17        4255.38        4655.48        7082.14
18        4219.15        4615.63        7082.14
19        4186.37        4591.68        7082.14
20        4157.18        4570.72        7082.14
21        4132.87        4132.87        7082.14
