cost        CG2        HBCS        ScaleStar
2        1813.4        2066.91        1850.8
3        1348.88        1797.25        1339.31
4        1199.91        1548.2        1202.25
5        1053.5        1256.65        1071.7
6        920.9        1124.33        938.25
7        829.81        898.52        828.82
8        785.82        795.6        782.49
9        738.01        760.04        735.6
10        705.28        713.71        691.26
11        664.77        681.06        691.26
12        641.53        661.37        691.26
13        626.29        656.69        691.26
14        603.17        656.69        691.26
15        587.2        634.45        691.26
16        572.7        634.45        691.26
17        562.04        629.49        691.26
18        548.47        627.15        691.26
19        538.66        623.67        691.26
20        529.56        623.67        691.26
21        519.84        519.84        691.26
