cost        CG2        HBCS        ScaleStar
2        2450.95        2762.4        2456.48
3        1799.21        2437.14        1799.21
4        1621.85        2039.69        1613.2
5        1433.71        1670.58        1437.04
6        1257.2        1472.25        1241.54
7        1119.35        1166.46        1119.35
8        1061.48        1065.59        1058.58
9        999.86        1008.5        1000.35
10        934.27        947.23        946.73
11        899.63        922.69        926.33
12        867.19        901.79        926.33
13        837.22        883.94        926.33
14        810.52        883.94        926.33
15        790.09        883.94        926.33
16        774.81        874.16        926.33
17        756.46        871.68        926.33
18        739.97        857.97        926.33
19        726.34        848.58        926.33
20        714.29        848.58        926.33
21        701.37        701.37        926.33
