cost        CG2        HBCS        ScaleStar
2        2621.52        2969.39        2670.82
3        1938.76        2571.8        1931.96
4        1724.14        2141.49        1742.84
5        1523.96        1687.37        1548.61
6        1325.28        1329.95        1329.95
7        1200.75        1270.8        1201.18
8        1131.9        1149.32        1133.88
9        1067.16        1085.08        1069.5
10        1002.88        1030.64        1026.71
11        963.71        973.63        996.04
12        932.01        967.5        996.04
13        897.62        958.15        996.04
14        869.53        958.15        996.04
15        848.83        936.47        996.04
16        828.43        932.14        996.04
17        809.9        932.14        996.04
18        793.36        916.73        996.04
19        779.52        916.73        996.04
20        766.68        912.22        996.04
21        754.15        754.15        996.04
