cost        CG2        HBCS        ScaleStar
2        2739.88        3012.51        2822.75
3        2012.06        2664.44        2012.06
4        1809.55        2118.74        1818.69
5        1590.89        1878.4        1604.06
6        1383.49        1383.28        1383.28
7        1255        1316.55        1252.52
8        1184.59        1191.46        1183.88
9        1118.29        1133.59        1135.64
10        1061.66        1092.26        1068.92
11        1005.84        1036.58        1037.75
12        973.01        990.61        1037.75
13        945.47        990.61        1037.75
14        907.71        990.61        1037.75
15        885.07        960.2        1037.75
16        864.18        960.2        1037.75
17        850.83        960.2        1037.75
18        826.77        960.2        1037.75
19        812.5        944.41        1037.75
20        799.42        944.41        1037.75
21        785.73        785.73        1037.75
