cost        CG2        HBCS        ScaleStar
2        2738.75        2914.7        2732.38
3        2015.82        2646.95        2015.82
4        1808.85        2203.04        1807.58
5        1596.78        1902.78        1600.18
6        1385.98        1647.21        1393.84
7        1254.93        1393.77        1253.87
8        1183.25        1188.14        1185.52
9        1114.82        1130.41        1113.76
10        1046.9        1057.31        1055.82
11        1006.24        1039.53        1038.04
12        970.75        1014.24        1038.04
13        936.71        1006.77        1038.04
14        906.72        993.69        1038.04
15        885.16        977.15        1038.04
16        863.97        974.18        1038.04
17        846.22        973.12        1038.04
18        826.77        973.12        1038.04
19        813        969.11        1038.04
20        799.26        949.37        1038.04
21        785.95        785.95        1038.04
