cost        CG2        HBCS        ScaleStar
2        2999.9        3426.39        3025.4
3        2215.56        2920.42        2215.56
4        1979.26        2491.18        2008.66
5        1755.92        2134.39        1752.52
6        1522.39        1829.8        1549.8
7        1379.3        1611.92        1375.69
8        1301.25        1374.7        1301.18
9        1223.26        1230.06        1223.19
10        1149.38        1184.87        1169.42
11        1106.88        1125.24        1139.25
12        1067.78        1099.48        1139.25
13        1028.25        1084.25        1139.25
14        995.15        1084.25        1139.25
15        972.46        1084.25        1139.25
16        949.66        1078.49        1139.25
17        929.21        1067.58        1139.25
18        907.98        1065.53        1139.25
19        893.29        1051.4        1139.25
20        878.56        1042.26        1139.25
21        862.58        862.58        1139.25
