cost        CG2        HBCS        ScaleStar
2        2805.8        3230.16        2831.09
3        2066.09        2614.34        2064.18
4        1851.96        2318.96        1851.46
5        1650.69        1920.95        1636.41
6        1423.06        1522.3        1428.87
7        1285.11        1450.62        1285.93
8        1213.08        1231.03        1213.32
9        1147.38        1161.01        1145.61
10        1083.24        1098.47        1086.46
11        1031.21        1045.74        1064.29
12        995.87        1020.94        1064.29
13        959.46        1020.94        1064.29
14        928.4        1020.94        1064.29
15        907.01        1015.59        1064.29
16        885.56        1011.47        1064.29
17        868.91        986.79        1064.29
18        847.73        978.69        1064.29
19        833.7        978.69        1064.29
20        820.02        975.45        1064.29
21        805.82        805.82        1064.29
