cost        CG2        HBCS        ScaleStar
2        3407.25        3863.91        3437.64
3        2490.95        3310.14        2490.95
4        2220.44        2706.21        2221.71
5        1968.2        2146.49        1969.48
6        1712.99        1973.37        1707.25
7        1544.62        1683.88        1544.97
8        1458.41        1494.82        1460.61
9        1371.75        1382.37        1380.78
10        1290.5        1322.19        1293.37
11        1238.55        1245.66        1275.17
12        1194.77        1238.89        1275.17
13        1151.49        1223.73        1275.17
14        1113.55        1203.61        1275.17
15        1088.11        1203.61        1275.17
16        1062.89        1199.09        1275.17
17        1039.22        1199.09        1275.17
18        1016.87        1178.7        1275.17
19        1000.99        1178.7        1275.17
20        982.88        1164.39        1275.17
21        965.48        965.48        1275.17
