cost        CG2        HBCS        ScaleStar
2        2186.05        2488.22        2203.9
3        1606.14        2114.22        1616.12
4        1442.72        1850.72        1441.45
5        1272.94        1451.65        1292.27
6        1104        1344.12        1107.61
7        1001.15        1106.34        1000.65
8        944.7        1049.74        944.34
9        887.75        927.59        891.43
10        848.22        856.26        839.79
11        802.36        828.74        827.54
12        775.33        803.6        827.54
13        753.79        792.74        827.54
14        725.47        781.26        827.54
15        706.9        765.54        827.54
16        693.64        765.54        827.54
17        681.14        758.37        827.54
18        660.39        758.37        827.54
19        648.5        757.16        827.54
20        637.83        757.16        827.54
21        626.72        626.72        827.54
