cost        CG2        HBCS        ScaleStar
2        2790.08        2970.91        2797.3
3        2053.34        2733.76        2065.8
4        1845.51        2324.49        1852.03
5        1633.37        1746.28        1635.99
6        1416.9        1438.15        1436.17
7        1281.54        1404.01        1284.37
8        1207.73        1239.75        1210.21
9        1136.82        1170.47        1152.69
10        1100.2        1091.49        1074.92
11        1028.34        1048.64        1059.33
12        992.61        1039.17        1059.33
13        957.62        1010.66        1059.33
14        925.03        1010.66        1059.33
15        903.5        989.95        1059.33
16        882.59        989.95        1059.33
17        868.34        989.95        1059.33
18        843.89        989.95        1059.33
19        830        983.53        1059.33
20        816.19        983.53        1059.33
21        802.07        802.07        1059.33
