cost        CG2        HBCS        ScaleStar
2        2750.63        3183.56        2787.18
3        2030.25        2687.58        2041.02
4        1822.85        2350.77        1826.75
5        1610.35        1774.26        1635.74
6        1401.89        1508.63        1405.15
7        1264.97        1443.75        1265.21
8        1196.19        1248.25        1193.85
9        1123.23        1195.55        1134.03
10        1054.06        1083.24        1069.15
11        1016.73        1023.46        1045.99
12        980.15        1011.88        1045.99
13        944.13        998.12        1045.99
14        913.59        994.83        1045.99
15        892.53        979.88        1045.99
16        871.37        975.85        1045.99
17        853.86        968.85        1045.99
18        834.31        968.85        1045.99
19        820.03        955.85        1045.99
20        806.6        955.85        1045.99
21        792.79        792.79        1045.99
