cost        CG2        HBCS        ScaleStar
1        2511.6        2835.88        2539.86
2        1840.74        2416.19        1840.74
3        1648.21        2104.88        1655.86
4        1460.36        1770.19        1470.35
5        1276.76        1459.23        1320.86
6        1153.02        1341.65        1145.79
7        1083.46        1154.86        1083.49
8        1017.8        1016.95        1031.86
9        953.48        986.95        970.51
10        918.2        940.55        945.37
11        886.97        915.48        945.37
12        860.48        915.48        945.37
13        829.85        906.66        945.37
14        808.2        882.11        945.37
15        789.44        882.11        945.37
16        776.32        882.11        945.37
17        755.81        876.41        945.37
18        742.68        869.15        945.37
19        730.11        861.29        945.37
20        716.82        716.82        945.37
