cost        CG2        HBCS        ScaleStar
2        2632.42        2806.46        2628.6
3        1923.1        2607.78        1946.48
4        1724.41        2084.81        1746.51
5        1520.2        1699.55        1522.75
6        1324.28        1347.65        1347.65
7        1195.71        1201.17        1198.19
8        1131.54        1153.64        1131.96
9        1066.23        1096.51        1071.61
10        1015.3        1011.94        1003.12
11        962.66        981.26        993.06
12        927.08        954.31        993.06
13        907.21        947.37        993.06
14        864.72        939.54        993.06
15        844.17        939.54        993.06
16        826.04        939.54        993.06
17        812.79        932.14        993.06
18        791.16        922.86        993.06
19        778.55        907.74        993.06
20        763.4        907.74        993.06
21        750.17        750.17        993.06
