cost        CG2        HBCS        ScaleStar
2        3031.25        3467.51        3053.78
3        2244.79        2936.9        2247.41
4        2000.84        2356.14        2008.7
5        1767.3        2123.02        1803.71
6        1540.14        1828.36        1567.41
7        1392.02        1419.3        1395.43
8        1315.38        1422.7        1319.42
9        1235.13        1293.81        1238.39
10        1172.58        1208.89        1165.36
11        1114.85        1130.13        1150.63
12        1077.1        1114.9        1150.63
13        1039.77        1094.92        1150.63
14        1008.43        1088.36        1150.63
15        982.96        1088.36        1150.63
16        957.99        1088.36        1150.63
17        939.41        1075.61        1150.63
18        917.57        1075.61        1150.63
19        901.19        1066.77        1150.63
20        886.52        1054.87        1150.63
21        871.19        871.19        1150.63
