cost        CG2        HBCS        ScaleStar
2        2275.27        2574.26        2302.05
3        1698.76        2219.81        1678.58
4        1496.68        1708.32        1506.88
5        1323.7        1494.98        1326.46
6        1147.32        1150.94        1150.94
7        1039.59        1130.4        1039.45
8        982.35        1005.66        981.86
9        925.4        964.08        926.32
10        882.23        881.74        873.41
11        835.8        848.27        861.58
12        806.97        842.32        861.58
13        784.14        833.96        861.58
14        752.22        833.96        861.58
15        734.16        815.86        861.58
16        716.93        799.39        861.58
17        705.11        799.39        861.58
18        685.87        799.39        861.58
19        675.53        782.27        861.58
20        664.34        782.27        861.58
21        652.34        652.34        861.58
