cost        CG2        HBCS        ScaleStar
2        2184.78        2509.69        2200.92
3        1611.02        2183.92        1609.75
4        1443.79        1737.89        1454.84
5        1273.36        1510.94        1289.72
6        1111.86        1200.26        1125.75
7        1004.2        1146.08        1003.84
8        944.48        995.41        946.82
9        888.17        901.63        889.66
10        846.06        843.79        843.12
11        801.68        823        824.07
12        773.88        790.92        824.07
13        752.56        790.92        824.07
14        725.57        790.92        824.07
15        706.35        782.11        824.07
16        689.88        769.82        824.07
17        677.94        769.82        824.07
18        660.27        759.45        824.07
19        648.68        759.45        824.07
20        637.42        756.5        824.07
21        626.73        626.73        824.07
