cost        CG2        HBCS        ScaleStar
2        2962.38        3247.55        2971.72
3        2171.88        2960.04        2177.4
4        1936        2388.41        1955.98
5        1715.42        1805.31        1731.79
6        1485.29        1493.36        1493.36
7        1344.12        1459.57        1352.19
8        1268.32        1305.65        1270.95
9        1195.86        1201.14        1195.3
10        1122.15        1160.91        1129.21
11        1077.46        1101.73        1113.77
12        1040.7        1064.42        1113.77
13        1001.57        1064.42        1113.77
14        970.01        1064.42        1113.77
15        947.48        1059.93        1113.77
16        926.14        1036.77        1113.77
17        906.91        1033.09        1113.77
18        887.3        1033.09        1113.77
19        871.4        1022.89        1113.77
20        855.38        1022.89        1113.77
21        840.49        840.49        1113.77
