cost        CG2        HBCS        ScaleStar
2        2411.88        2547.45        2424.62
3        1804.76        2335.59        1791.45
4        1595.66        2000.9        1593.11
5        1412.06        1655.8        1412.35
6        1230.02        1225.91        1225.91
7        1107.83        1147.36        1107.27
8        1046.07        1064.06        1050.74
9        983.66        1013.59        986.57
10        936.52        930.08        920.76
11        888.96        899.87        920.76
12        858.98        883.85        920.76
13        827.55        879.11        920.76
14        802.61        879.11        920.76
15        781.75        879.11        920.76
16        763.09        868.31        920.76
17        748.8        861.94        920.76
18        731.12        849.19        920.76
19        718.83        843.48        920.76
20        707.1        843.48        920.76
21        694.85        843.48        920.76
