cost        CG2        HBCS        ScaleStar
2        2574.55        2931.34        2577.95
3        1890.94        2467.24        1890.94
4        1693.95        1992.51        1696.29
5        1507.16        1643.8        1514.88
6        1312.73        1306.77        1306.77
7        1177.43        1317.97        1182.75
8        1111.2        1214.98        1113.12
9        1046.32        1061.37        1053.26
10        987.03        1008.87        987.03
11        947.01        955.9        973.29
12        911.56        950.31        973.29
13        881.1        939.79        973.29
14        850.54        934.13        973.29
15        830.8        920.85        973.29
16        810.67        910.81        973.29
17        793.4        898.98        973.29
18        775.36        898.98        973.29
19        762.85        886.55        973.29
20        749.91        886.55        973.29
21        736.92        736.92        973.29
