cost        CG2        HBCS        ScaleStar
2        2690.4        2929.67        2692.52
3        1978.95        2491.92        1982.14
4        1770.06        2208.45        1778.35
5        1565.21        1739.46        1584.34
6        1368.86        1584.27        1363.55
7        1230.38        1298.6        1227.9
8        1163.23        1174.85        1158.63
9        1092.54        1103.45        1097.57
10        1024.19        1076.25        1025.39
11        985.8        998.76        1020.43
12        952.93        980.31        1020.43
13        919.04        967.35        1020.43
14        889.07        966.6        1020.43
15        869.49        966.6        1020.43
16        849        950.31        1020.43
17        830.72        940.21        1020.43
18        811.8        936.53        1020.43
19        797.66        929.43        1020.43
20        783.52        929.43        1020.43
21        769.82        769.82        1020.43
