|V|=15, |E|=60

id   workload
0      1
1      425
2      62
3      192
4      98
5      221
6      159
7      42
8      92
9      305
10      347
11      418
12      208
13      269
14      1

src    dst
0      14
0      1
0      3
0      4
0      10
0      2
0      5
0      6
1      9
1      2
1      3
1      4
1      5
2      5
2      3
2      4
2      6
3      7
3      4
3      5
3      6
4      8
4      5
4      6
4      7
5      6
5      7
5      8
5      9
6      14
6      7
6      8
6      9
7      12
7      8
7      9
7      10
8      13
8      9
8      10
8      11
9      11
9      10
9      12
9      13
10      12
10      11
10      13
10      14
11      13
11      12
11      14
11      14
12      13
12      14
12      14
12      14
13      14
13      14
13      14
