|V|=25, |E|=200

id   workload
0      1
1      19
2      139
3      170
4      92
5      378
6      480
7      284
8      436
9      323
10      336
11      126
12      129
13      42
14      170
15      493
16      137
17      422
18      327
19      82
20      490
21      235
22      325
23      163
24      1

src    dst
0      5
0      1
0      2
0      4
0      6
0      3
0      7
0      8
0      9
0      10
0      11
0      12
1      13
1      17
1      2
1      3
1      4
1      5
1      6
1      7
1      8
2      3
2      4
2      5
2      6
2      7
2      8
2      9
2      10
3      24
3      4
3      5
3      6
3      7
3      8
3      9
3      10
4      16
4      5
4      6
4      7
4      8
4      9
4      10
4      11
5      8
5      11
5      6
5      7
5      9
5      10
5      12
5      13
5      14
6      7
6      8
6      9
6      10
6      11
6      12
6      13
6      14
7      12
7      8
7      9
7      10
7      11
7      13
7      14
7      15
8      9
8      10
8      11
8      12
8      13
8      14
8      15
8      16
9      20
9      10
9      18
9      11
9      12
9      13
9      14
9      15
9      16
9      17
10      24
10      14
10      11
10      12
10      13
10      15
10      16
10      17
10      18
11      23
11      12
11      13
11      14
11      15
11      16
11      17
11      18
12      15
12      13
12      14
12      16
12      17
12      18
12      19
12      20
13      23
13      14
13      15
13      16
13      17
13      18
13      19
13      20
14      24
14      15
14      16
14      17
14      18
14      19
14      20
14      21
15      19
15      16
15      17
15      18
15      20
15      21
15      22
15      23
16      19
16      17
16      18
16      20
16      21
16      22
16      23
16      24
17      23
17      18
17      19
17      20
17      21
17      22
17      24
17      24
18      23
18      19
18      20
18      21
18      22
18      24
18      24
18      24
19      20
19      22
19      21
19      23
19      24
19      24
19      24
19      24
19      24
20      21
20      22
20      23
20      24
20      24
20      24
20      24
20      24
21      24
21      22
21      23
21      24
21      24
21      24
21      24
21      24
22      23
22      24
22      24
22      24
22      24
22      24
22      24
23      24
23      24
23      24
23      24
23      24
23      24
23      24
