|V|=20, |E|=80

id   workload
0      1
1      379
2      139
3      492
4      212
5      92
6      474
7      470
8      305
9      186
10      178
11      303
12      382
13      222
14      208
15      415
16      125
17      232
18      470
19      1

src    dst
0      4
0      1
0      2
0      5
0      3
0      6
0      7
1      9
1      3
1      2
1      4
1      5
2      7
2      14
2      3
2      4
2      5
3      8
3      4
3      5
3      6
4      17
4      6
4      5
4      7
4      8
5      15
5      13
5      6
5      7
5      8
6      19
6      7
6      8
6      9
7      16
7      8
7      9
7      10
8      11
8      9
8      10
8      12
9      16
9      10
9      12
9      11
9      13
9      14
10      18
10      11
10      12
10      13
11      16
11      12
11      13
11      14
12      16
12      13
12      14
12      15
13      15
13      14
13      16
13      17
14      17
14      15
14      16
15      19
15      16
15      17
16      17
16      18
16      19
17      18
17      19
17      19
18      19
18      19
18      19
