|V|=20, |E|=80

id   workload
0      1
1      192
2      234
3      434
4      438
5      489
6      40
7      39
8      429
9      212
10      251
11      42
12      456
13      234
14      401
15      179
16      103
17      325
18      87
19      1

src    dst
0      15
0      1
0      2
0      3
0      5
0      9
0      4
0      6
0      7
1      11
1      2
1      3
1      4
2      11
2      4
2      3
2      5
2      6
3      6
3      8
3      4
3      5
3      7
4      13
4      5
4      6
4      7
5      7
5      6
5      8
5      9
6      11
6      7
6      8
6      9
7      15
7      8
7      9
7      10
8      10
8      12
8      9
8      11
8      13
9      11
9      10
9      12
9      13
10      15
10      11
10      12
10      13
11      18
11      12
11      13
11      14
12      16
12      13
12      14
12      15
13      14
13      15
13      16
13      17
14      17
14      15
14      16
14      18
15      17
15      16
15      18
16      19
16      17
16      18
17      18
17      19
17      19
18      19
18      19
18      19
