|V|=15, |E|=60

id   workload
0      1
1      243
2      377
3      573
4      867
5      228
6      77
7      847
8      903
9      847
10      68
11      454
12      980
13      242
14      1

src    dst
0      12
0      1
0      2
0      6
0      3
0      4
0      5
1      5
1      2
1      3
1      4
2      10
2      3
2      4
2      5
2      6
3      5
3      4
3      7
3      6
3      8
3      9
4      14
4      5
4      6
4      7
5      12
5      6
5      7
5      8
6      11
6      7
6      8
6      9
7      10
7      8
7      9
7      11
7      12
8      9
8      10
8      11
8      12
9      12
9      10
9      11
9      13
10      11
10      12
10      13
10      14
11      13
11      12
11      14
12      14
12      13
12      14
13      14
13      14
13      14
