|V|=15, |E|=60

id   workload
0      1
1      471
2      439
3      788
4      717
5      277
6      457
7      150
8      518
9      886
10      414
11      152
12      155
13      590
14      1

src    dst
0      2
0      1
0      9
0      3
0      4
0      5
1      3
1      2
1      4
1      5
2      8
2      4
2      3
2      5
2      6
3      8
3      5
3      6
3      4
3      7
3      9
4      12
4      5
4      6
4      7
5      7
5      6
5      8
5      9
6      13
6      7
6      8
6      9
7      10
7      8
7      9
7      11
8      12
8      9
8      10
8      11
9      10
9      11
9      12
9      13
10      11
10      12
10      13
10      14
11      14
11      12
11      13
11      14
12      14
12      13
12      14
12      14
13      14
13      14
13      14
