|V|=20, |E|=80

id   workload
0      1
1      856
2      230
3      519
4      177
5      925
6      310
7      103
8      454
9      27
10      881
11      492
12      375
13      318
14      676
15      234
16      248
17      277
18      469
19      1

src    dst
0      11
0      1
0      2
0      3
0      4
1      9
1      2
1      3
1      4
1      5
1      6
2      16
2      5
2      3
2      4
2      6
3      11
3      4
3      5
3      6
3      7
4      6
4      5
4      7
4      8
5      7
5      8
5      10
5      6
5      9
5      11
6      7
6      15
6      8
6      9
6      10
7      9
7      8
7      10
7      11
8      13
8      9
8      10
8      11
9      12
9      10
9      11
9      13
10      16
10      11
10      12
10      13
11      19
11      12
11      13
11      14
12      16
12      14
12      13
12      15
12      17
13      18
13      14
13      15
13      16
14      19
14      15
14      16
15      17
15      16
15      18
16      18
16      17
16      19
17      18
17      19
17      19
18      19
18      19
18      19
