|V|=20, |E|=80

id   workload
0      1
1      792
2      928
3      814
4      874
5      205
6      131
7      615
8      421
9      80
10      445
11      666
12      197
13      420
14      11
15      655
16      200
17      101
18      810
19      1

src    dst
0      2
0      1
0      8
0      9
0      3
0      4
0      5
1      3
1      4
1      2
1      5
1      6
2      17
2      5
2      7
2      11
2      3
2      4
2      6
3      18
3      13
3      4
3      5
3      6
4      12
4      5
4      6
4      7
5      16
5      6
5      10
5      7
5      8
5      9
6      18
6      14
6      7
6      8
6      9
7      18
7      8
7      9
7      10
8      19
8      9
8      10
8      11
9      15
9      10
9      11
9      12
10      18
10      11
10      12
10      13
11      16
11      12
11      13
11      14
12      16
12      13
12      14
13      18
13      14
13      15
14      15
14      16
14      17
15      19
15      16
15      17
16      19
16      17
16      18
17      18
17      19
17      19
18      19
18      19
18      19
