|V|=15, |E|=60

id   workload
0      1
1      121
2      276
3      39
4      216
5      244
6      95
7      305
8      346
9      222
10      451
11      161
12      415
13      355
14      1

src    dst
0      5
0      1
0      9
0      2
0      3
0      4
1      3
1      2
1      4
1      5
1      6
2      7
2      3
2      4
2      5
3      6
3      4
3      8
3      5
3      7
3      9
4      5
4      6
4      7
4      8
5      6
5      7
5      8
5      9
6      11
6      7
6      8
6      9
7      10
7      8
7      9
7      11
8      14
8      9
8      10
8      11
9      13
9      10
9      11
9      12
10      12
10      11
10      13
10      14
11      14
11      12
11      13
11      14
12      14
12      13
12      14
12      14
13      14
13      14
13      14
